Issue_id,Type,Priority,Component,Title,Description,Status,Resolution,Duplicated_issue,Assignee,Reporter,Created_time,Updated_time,Resolved_time,Fix_version,Affects_version,Labels,Blocked_issue,Related_issue,Link
HADOOP-16,Bug,Major,,RPC call times out while indexing map task is computing splits,"We've been using Nutch 0.8 (MapReduce) to perform some internet crawling. Things seemed to be going well until...060129 222409 Lost tracker 'tracker_56288'060129 222409 Task 'task_m_10gs5f' has been lost.060129 222409 Task 'task_m_10qhzr' has been lost.   ........   ........060129 222409 Task 'task_r_zggbwu' has been lost.060129 222409 Task 'task_r_zh8dao' has been lost.060129 222455 Server handler 8 on 8010 caught: java.net.SocketException: Socket closedjava.net.SocketException: Socket closed        at java.net.SocketOutputStream.socketWrite(SocketOutputStream.java:99)        at java.net.SocketOutputStream.write(SocketOutputStream.java:136)        at java.io.BufferedOutputStream.flushBuffer(BufferedOutputStream.java:65)        at java.io.BufferedOutputStream.flush(BufferedOutputStream.java:123)        at java.io.DataOutputStream.flush(DataOutputStream.java:106)        at org.apache.nutch.ipc.Server$Handler.run(Server.java:216)060129 222455 Adding task 'task_m_cia5po' to set for tracker 'tracker_56288'060129 223711 Adding task 'task_m_ffv59i' to set for tracker 'tracker_25647'I'm hoping that someone could explain why task_m_cia5po got added to tracker_56288 after this tracker was lost.The Crawl .main process died with the following output:060129 221129 Indexer: adding segment: /user/crawler/crawl-20060129091444/segments/20060129200246Exception in thread ""main"" java.io.IOException: timed out waiting for response    at org.apache.nutch.ipc.Client.call(Client.java:296)    at org.apache.nutch.ipc.RPC$Invoker.invoke(RPC.java:127)    at $Proxy1.submitJob(Unknown Source)    at org.apache.nutch.mapred.JobClient.submitJob(JobClient.java:259)    at org.apache.nutch.mapred.JobClient.runJob(JobClient.java:288)    at org.apache.nutch.indexer.Indexer.index(Indexer.java:263)    at org.apache.nutch.crawl.Crawl.main(Crawl.java:127)However; it definitely seems as if the JobTracker is still waiting for the job to finish (no failed jobs).Doug Cutting's response:The bug here is that the RPC call times out while the map task is computing splits.  The fix is that the job tracker should not compute splits until after it has returned from the submitJob RPC.  Please submit a bug in Jira to help remind us to fix this.",Closed,Fixed,,Mike Cafarella,Chris Schneider,Wed; 1 Feb 2006 08:25:38 +0000,Wed; 8 Jul 2009 16:51:40 +0000,Fri; 3 Mar 2006 08:09:22 +0000,,0.1.0,,,HADOOP-12,https://issues.apache.org/jira/browse/HADOOP-16
HADOOP-16,Bug,Major,,RPC call times out while indexing map task is computing splits,"We've been using Nutch 0.8 (MapReduce) to perform some internet crawling. Things seemed to be going well until...060129 222409 Lost tracker 'tracker_56288'060129 222409 Task 'task_m_10gs5f' has been lost.060129 222409 Task 'task_m_10qhzr' has been lost.   ........   ........060129 222409 Task 'task_r_zggbwu' has been lost.060129 222409 Task 'task_r_zh8dao' has been lost.060129 222455 Server handler 8 on 8010 caught: java.net.SocketException: Socket closedjava.net.SocketException: Socket closed        at java.net.SocketOutputStream.socketWrite(SocketOutputStream.java:99)        at java.net.SocketOutputStream.write(SocketOutputStream.java:136)        at java.io.BufferedOutputStream.flushBuffer(BufferedOutputStream.java:65)        at java.io.BufferedOutputStream.flush(BufferedOutputStream.java:123)        at java.io.DataOutputStream.flush(DataOutputStream.java:106)        at org.apache.nutch.ipc.Server$Handler.run(Server.java:216)060129 222455 Adding task 'task_m_cia5po' to set for tracker 'tracker_56288'060129 223711 Adding task 'task_m_ffv59i' to set for tracker 'tracker_25647'I'm hoping that someone could explain why task_m_cia5po got added to tracker_56288 after this tracker was lost.The Crawl .main process died with the following output:060129 221129 Indexer: adding segment: /user/crawler/crawl-20060129091444/segments/20060129200246Exception in thread ""main"" java.io.IOException: timed out waiting for response    at org.apache.nutch.ipc.Client.call(Client.java:296)    at org.apache.nutch.ipc.RPC$Invoker.invoke(RPC.java:127)    at $Proxy1.submitJob(Unknown Source)    at org.apache.nutch.mapred.JobClient.submitJob(JobClient.java:259)    at org.apache.nutch.mapred.JobClient.runJob(JobClient.java:288)    at org.apache.nutch.indexer.Indexer.index(Indexer.java:263)    at org.apache.nutch.crawl.Crawl.main(Crawl.java:127)However; it definitely seems as if the JobTracker is still waiting for the job to finish (no failed jobs).Doug Cutting's response:The bug here is that the RPC call times out while the map task is computing splits.  The fix is that the job tracker should not compute splits until after it has returned from the submitJob RPC.  Please submit a bug in Jira to help remind us to fix this.",Closed,Fixed,,Mike Cafarella,Chris Schneider,Wed; 1 Feb 2006 08:25:38 +0000,Wed; 8 Jul 2009 16:51:40 +0000,Fri; 3 Mar 2006 08:09:22 +0000,,0.1.0,,,HADOOP-12,https://issues.apache.org/jira/browse/HADOOP-16
HADOOP-17,New Feature,Major,fs,tool to mount ndfs on linux,tool to mount ndfs on linux. It depends on fuse and fuse-j.,Closed,Duplicate,HADOOP-4,Unassigned,John Xing,Fri; 3 Feb 2006 15:59:31 +0000,Thu; 3 Aug 2006 17:46:25 +0000,Tue; 7 Feb 2006 04:18:42 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-17
HADOOP-18,Bug,Critical,,Crash with multiple temp directories,A brief read of the code indicated it may be possible to use multiple local directories using something like the below:  property    namemapred.local.dir/name    value/local;/local1;/local2/value    descriptionThe local directory where MapReduce stores intermediate    data files.    /description  /propertyThis failed with the below exception during either the generate or update phase (not entirely sure which).java.lang.ArrayIndexOutOfBoundsException        at java.util.zip.CRC32.update(CRC32.java:51)        at org.apache.nutch.fs.NFSDataInputStream$Checker.read(NFSDataInputStream.java:92)        at org.apache.nutch.fs.NFSDataInputStream$PositionCache.read(NFSDataInputStream.java:156)        at java.io.BufferedInputStream.fill(BufferedInputStream.java:218)        at java.io.BufferedInputStream.read1(BufferedInputStream.java:256)        at java.io.BufferedInputStream.read(BufferedInputStream.java:313)        at java.io.DataInputStream.readFully(DataInputStream.java:176)        at org.apache.nutch.io.DataOutputBuffer$Buffer.write(DataOutputBuffer.java:55)        at org.apache.nutch.io.DataOutputBuffer.write(DataOutputBuffer.java:89)        at org.apache.nutch.io.SequenceFile$Reader.next(SequenceFile.java:378)        at org.apache.nutch.io.SequenceFile$Reader.next(SequenceFile.java:301)        at org.apache.nutch.io.SequenceFile$Reader.next(SequenceFile.java:323)        at org.apache.nutch.mapred.SequenceFileRecordReader.next(SequenceFileRecordReader.java:60)        at org.apache.nutch.segment.SegmentReader$InputFormat$1.next(SegmentReader.java:80)        at org.apache.nutch.mapred.MapTask$2.next(MapTask.java:106)        at org.apache.nutch.mapred.MapRunner.run(MapRunner.java:48)        at org.apache.nutch.mapred.MapTask.run(MapTask.java:116)        at org.apache.nutch.mapred.TaskTracker$Child.main(TaskTracker.java:604),Closed,Invalid,,Unassigned,Rod Taylor,Wed; 11 Jan 2006 02:45:05 +0000,Wed; 8 Jul 2009 16:51:40 +0000,Tue; 7 Mar 2006 06:30:32 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-18
HADOOP-19,Bug,Critical,,Datanode corruption,Our admins accidentally started a second nutch datanode pointing to the same directories as one already running (same machine) which in turn caused the entire contents of the datanode to go disappear.This happened because the blocking was based on the username (since fixed in our start scripts) and it was started as two different users.The ndfs.name.dir and ndfs.data.dir directories were both completely devoid of content; where they had about 150GB not all that much earlier.I think the solution is improved interlocking within the data directory itself (file locked with flock or something similar).,Closed,Fixed,HADOOP-56,Doug Cutting,Rod Taylor,Fri; 7 Oct 2005 11:46:42 +0000,Wed; 8 Jul 2009 16:41:48 +0000,Wed; 29 Mar 2006 03:16:00 +0000,,0.1.0,,,,https://issues.apache.org/jira/browse/HADOOP-19
HADOOP-20,Improvement,Major,,Mapper; Reducer need an occasion to cleanup after the last record is processed.,"Mapper; Reducer need an occasion to do some cleanup after the last record is processed.Proposal (patch attached)in interface Mapper: add method void finished();in interface Reducer: add method void finished();finished() methods are called from MapTask; CombiningCollector; ReduceTask.------------Known limitation: Fetcher (a multithreaded MapRunnable) does not call finished().This is not currently a problem bec. fetcher Map/Reduce modules do not do anything in finished().The right way to add finished() support to Fetcher would be to wait for all threads to finish; then do:     if (collector instanceof CombiningCollector) ((CombiningCollector)collector).finished();------------patch begins: (svn trunk)Index: src/test/org/apache/nutch/mapred/MapredLoadTest.java=================================================================== src/test/org/apache/nutch/mapred/MapredLoadTest.java	(revision 374781)+++ src/test/org/apache/nutch/mapred/MapredLoadTest.java	(working copy)@@ -69;6 +69;8 @@                 out.collect(new IntWritable(Math.abs(r.nextInt())); new IntWritable(randomVal));             }         }+        public void finished() {+        }     }     static class RandomGenReducer implements Reducer {         public void configure(JobConf job) {@@ -81;6 +83;8 @@                 out.collect(new UTF8("""" + val); new UTF8(""""));             }         }+        public void finished() {+        }     }     static class RandomCheckMapper implements Mapper {         public void configure(JobConf job) {@@ -92;6 +96;8 @@              out.collect(new IntWritable(Integer.parseInt(str.toString().trim())); new IntWritable(1));         }+        public void finished() {+        }     }     static class RandomCheckReducer implements Reducer {         public void configure(JobConf job) {@@ -106;6 +112;8 @@             }             out.collect(new IntWritable(keyint); new IntWritable(count));         }+        public void finished() {+        }     }     int range;Index: src/test/org/apache/nutch/fs/TestNutchFileSystem.java=================================================================== src/test/org/apache/nutch/fs/TestNutchFileSystem.java	(revision 374783)+++ src/test/org/apache/nutch/fs/TestNutchFileSystem.java	(working copy)@@ -155;6 +155;8 @@       reporter.setStatus(""wrote "" + name);     }+    +    public void finished() {}   }   public static void writeTest(NutchFileSystem fs; boolean fastCheck)@@ -247;6 +249;9 @@       reporter.setStatus(""read "" + name);     }+    +    public void finished() {}+       }   public static void readTest(NutchFileSystem fs; boolean fastCheck)@@ -339;6 +344;9 @@         in.close();       }     }+    +    public void finished() {}+       }   public static void seekTest(NutchFileSystem fs; boolean fastCheck)Index: src/java/org/apache/nutch/indexer/DeleteDuplicates.java=================================================================== src/java/org/apache/nutch/indexer/DeleteDuplicates.java	(revision 374776)+++ src/java/org/apache/nutch/indexer/DeleteDuplicates.java	(working copy)@@ -225;6 +225;7 @@         }       }     }+    public void finished() {}   }   private NutchFileSystem fs;@@ -265;6 +266;8 @@       reader.close();     }   }+  +  public void finished() {}   /** Write nothing. */   public RecordWriter getRecordWriter(final NutchFileSystem fs;Index: src/java/org/apache/nutch/indexer/Indexer.java=================================================================== src/java/org/apache/nutch/indexer/Indexer.java	(revision 374778)+++ src/java/org/apache/nutch/indexer/Indexer.java	(working copy)@@ -227;6 +227;8 @@     output.collect(key; new ObjectWritable(doc));   }+  +  public void finished() {}   public void index(File indexDir; File crawlDb; File linkDb; File[] segments)     throws IOException {Index: src/java/org/apache/nutch/segment/SegmentReader.java===================================================================--- src/java/org/apache/nutch/segment/SegmentReader.java	(revision 374778)+++ src/java/org/apache/nutch/segment/SegmentReader.java	(working copy)@@ -143;7 +143;9 @@     }     output.collect(key; new ObjectWritable(dump.toString()));   }-+  +  public void finished() {}+     public void reader(File segment) throws IOException {     LOG.info(""Reader: segment: "" + segment);Index: src/java/org/apache/nutch/mapred/Mapper.java=================================================================== src/java/org/apache/nutch/mapred/Mapper.java	(revision 374737)+++ src/java/org/apache/nutch/mapred/Mapper.java	(working copy)@@ -39;4 +39;9 @@   void map(WritableComparable key; Writable value;            OutputCollector output; Reporter reporter)     throws IOException;++  /** Called after the last {@link #map} call on this Mapper object.+      Typical implementations do nothing.+  */+  void finished(); }Index: src/java/org/apache/nutch/mapred/lib/RegexMapper.java=================================================================== src/java/org/apache/nutch/mapred/lib/RegexMapper.java	(revision 374737)+++ src/java/org/apache/nutch/mapred/lib/RegexMapper.java	(working copy)@@ -53;4 +53;5 @@       output.collect(new UTF8(matcher.group(group)); new LongWritable(1));     }   }+  public void finished() {} }Index: src/java/org/apache/nutch/mapred/lib/InverseMapper.java=================================================================== src/java/org/apache/nutch/mapred/lib/InverseMapper.java	(revision 374737)+++ src/java/org/apache/nutch/mapred/lib/InverseMapper.java	(working copy)@@ -38;4 +38;6 @@     throws IOException {     output.collect((WritableComparable)value; key);   }++  public void finished() {} }Index: src/java/org/apache/nutch/mapred/lib/IdentityReducer.java=================================================================== src/java/org/apache/nutch/mapred/lib/IdentityReducer.java	(revision 374737)+++ src/java/org/apache/nutch/mapred/lib/IdentityReducer.java	(working copy)@@ -42;4 +42;5 @@     }   }+  public void finished() {} }Index: src/java/org/apache/nutch/mapred/lib/IdentityMapper.java=================================================================== src/java/org/apache/nutch/mapred/lib/IdentityMapper.java	(revision 374737)+++ src/java/org/apache/nutch/mapred/lib/IdentityMapper.java	(working copy)@@ -39;4 +39;5 @@     output.collect(key; val);   }+  public void finished() {} }Index: src/java/org/apache/nutch/mapred/lib/LongSumReducer.java=================================================================== src/java/org/apache/nutch/mapred/lib/LongSumReducer.java	(revision 374737)+++ src/java/org/apache/nutch/mapred/lib/LongSumReducer.java	(working copy)@@ -47;4 +47;6 @@     // output sum     output.collect(key; new LongWritable(sum));   }++  public void finished() {} }Index: src/java/org/apache/nutch/mapred/lib/TokenCountMapper.java=================================================================== src/java/org/apache/nutch/mapred/lib/TokenCountMapper.java	(revision 374737)+++ src/java/org/apache/nutch/mapred/lib/TokenCountMapper.java	(working copy)@@ -50;4 +50;6 @@       output.collect(new UTF8(st.nextToken()); new LongWritable(1));     }   }++  public void finished() {} }Index: src/java/org/apache/nutch/mapred/ReduceTask.java=================================================================== src/java/org/apache/nutch/mapred/ReduceTask.java	(revision 374781)+++ src/java/org/apache/nutch/mapred/ReduceTask.java	(working copy)@@ -275;6 +275;7 @@       }     } finally {+      reducer.finished();       in.close();       lfs.delete(new File(sortedFile));           // remove sorted       out.close(reporter);Index: src/java/org/apache/nutch/mapred/MapTask.java=================================================================== src/java/org/apache/nutch/mapred/MapTask.java	(revision 374737)+++ src/java/org/apache/nutch/mapred/MapTask.java	(working copy)@@ -50;7 +50;7 @@   public void write(DataOutput out) throws IOException {     super.write(out);     split.write(out);-    +   }   public void readFields(DataInput in) throws IOException {     super.readFields(in);@@ -126;6 +126;10 @@         }       } finally {+        if (combining) {+          ((CombiningCollector)collector).finished();+        }+         in.close();                               // close input       }     } finally {@@ -147;5 +151;5 @@   public NutchConf getConf() {     return this.nutchConf;   }	+ }Index: src/java/org/apache/nutch/mapred/MapRunner.java===================================================================								src/java/org/apache/nutch/mapred/MapRunner.java	(revision 374737)+++ src/java/org/apache/nutch/mapred/MapRunner.java	(working copy)@@ -38;18 +38;22 @@   public void run(RecordReader input; OutputCollector output;                   Reporter reporter)     throws IOException {							while (true) {	// allocate new key  value instances	WritableComparable key =	(WritableComparable)job.newInstance(inputKeyClass);	Writable value = (Writable)job.newInstance(inputValueClass);+    try   finally {+        mapper.finished();     }   }Index: src/java/org/apache/nutch/mapred/CombiningCollector.java=================================================================== src/java/org/apache/nutch/mapred/CombiningCollector.java	(revision 374780)+++ src/java/org/apache/nutch/mapred/CombiningCollector.java	(working copy)@@ -78;4 +78;9 @@     count = 0;   }+  public synchronized void finished()+  {+    combiner.finished();+  }+ }Index: src/java/org/apache/nutch/mapred/Reducer.java=================================================================== src/java/org/apache/nutch/mapred/Reducer.java	(revision 374737)+++ src/java/org/apache/nutch/mapred/Reducer.java	(working copy)@@ -38;4 +38;10 @@   void reduce(WritableComparable key; Iterator values;               OutputCollector output; Reporter reporter)     throws IOException;++  /** Called after the last {@link #reduce} call on this Reducer object.+      Typical implementations do nothing.+  */+  void finished();+ }Index: src/java/org/apache/nutch/crawl/CrawlDbReader.java=================================================================== src/java/org/apache/nutch/crawl/CrawlDbReader.java	(revision 374737)+++ src/java/org/apache/nutch/crawl/CrawlDbReader.java	(working copy)@@ -50;9 +50;9 @@ /**	Read utility for the CrawlDB.	*+ *	@author Andrzej Bialecki	*+ *  */ public class CrawlDbReader { @@ -68;6 +68;7 @@       output.collect(new UTF8(""retry""); new LongWritable(cd.getRetriesSinceFetch()));       output.collect(new UTF8(""score""); new LongWritable((long) (cd.getScore() * 1000.0)));     }+    public void finished() {}   }   public static class CrawlDbStatReducer implements Reducer {@@ -121;6 +122;7 @@         output.collect(new UTF8(""avg score""); new LongWritable(total / cnt));       }     }+    public void finished() {}   }   public static class CrawlDbDumpReducer implements Reducer {@@ -133;8 +135;11 @@     public void configure(JobConf job) {     }++    public void finished() {+    }   }	+   public void processStatJob(String crawlDb; NutchConf config) throws IOException {     LOG.info(""CrawlDb statistics start: "" + crawlDb);     File tmpFolder = new File(crawlDb; ""stat_tmp"" + System.currentTimeMillis());@@ -219;7 +224;7 @@       System.out.println(""not found"");     }   }	+   public void processDumpJob(String crawlDb; String output; NutchConf config) throws IOException {      LOG.info(""CrawlDb dump: starting"");@@ -270;4 +275;5 @@     }     return;   }+ }Index: src/java/org/apache/nutch/crawl/LinkDb.java===================================================================								src/java/org/apache/nutch/crawl/LinkDb.java	(revision 374779)+++ src/java/org/apache/nutch/crawl/LinkDb.java	(working copy)@@ -118;7 +118;8 @@     output.collect(key; result);   }						-+  public void finished() {}+	   public void invert(File linkDb; File segmentsDir) throws IOException {     LOG.info(""LinkDb: starting"");     LOG.info(""LinkDb: linkdb: "" + linkDb);Index: src/java/org/apache/nutch/crawl/Injector.java===================================================================--- src/java/org/apache/nutch/crawl/Injector.java	(revision 374779)+++ src/java/org/apache/nutch/crawl/Injector.java	(working copy)@@ -65;6 +65;8 @@                                              interval));       }     }+    +    public void finished() {}   }   /** Combine multiple new entries for a url. */@@ -76;6 +78;7 @@       throws IOException {       output.collect(key; (Writable)values.next()); // just collect first value     }+    public void finished() {}   }   /** Construct an Injector. */Index: src/java/org/apache/nutch/crawl/Generator.java=================================================================== src/java/org/apache/nutch/crawl/Generator.java	(revision 374779)+++ src/java/org/apache/nutch/crawl/Generator.java	(working copy)@@ -63;6 +63;8 @@       output.collect(crawlDatum; key);          // invert for sort by score     }+    public void finished() {}+         /** Partition by host (value). */     public int getPartition(WritableComparable key; Writable value;                             int numReduceTasks) {Index: src/java/org/apache/nutch/crawl/CrawlDbReducer.java===================================================================--- src/java/org/apache/nutch/crawl/CrawlDbReducer.java	(revision 374781)+++ src/java/org/apache/nutch/crawl/CrawlDbReducer.java	(working copy)@@ -115;4 +115;5 @@     }   }+  public void finished() {} }Index: src/java/org/apache/nutch/parse/ParseSegment.java=================================================================== src/java/org/apache/nutch/parse/ParseSegment.java	(revision 374776)+++ src/java/org/apache/nutch/parse/ParseSegment.java	(working copy)@@ -78;6 +78;8 @@     throws IOException {     output.collect(key; (Writable)values.next()); // collect first value   }+  +  public void finished() {}   public void parse(File segment) throws IOException {     LOG.info(""Parse: starting"");",Closed,Fixed,,Unassigned,Michel Tourn,Sat; 4 Feb 2006 09:06:20 +0000,Wed; 8 Jul 2009 16:51:40 +0000,Fri; 10 Feb 2006 02:22:13 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-20
HADOOP-21,Bug,Minor,,the webapps need to be updated for the move from nutch,The webapp files need to be updated so that the reference the new packages. I'll include a patch to fix it.,Closed,Fixed,,Unassigned,Owen O'Malley,Tue; 7 Feb 2006 04:12:05 +0000,Wed; 8 Jul 2009 16:51:40 +0000,Tue; 7 Feb 2006 04:40:17 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-21
HADOOP-22,Bug,Trivial,,remove unused imports,Following patch will remove unused imports from java source files,Closed,Fixed,,Unassigned,Sami Siren,Tue; 7 Feb 2006 04:33:17 +0000,Thu; 3 Aug 2006 17:46:26 +0000,Tue; 7 Feb 2006 04:50:07 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-22
HADOOP-23,Bug,Minor,,single node cluster gets one reducer,Running on a single node cluster (it runs a job tracker and a single task tracker); even though my application asks for 7 reduces; it only gets one. I haven't tracked down what is happening yet.,Closed,Won't Fix,,Owen O'Malley,Owen O'Malley,Tue; 7 Feb 2006 04:45:26 +0000,Sat; 22 Jun 2013 00:35:03 +0000,Tue; 14 Mar 2006 13:23:40 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-23
HADOOP-24,Improvement,Major,conf,make Configuration an interface,The Configuration class should become an interface; e.g.:public interface Configuration {  String get(String nam);  String set(String name; String value);  int getInt(String name);  void setInt(String name; int value);  float getFloat(String name);  void setFloat(String name; float value);  //... other utility methods based on get(String) and set(String;String) ...}An abstract class named ConfigurationBase should be implemented as follows:public abstract class ConfigurationBase implements Configuration {  abstract public String get(String nam);  abstract public String set(String name; String value);  public  int getInt(String name) { ... implementation in terms of get(String) ... }  public void setInt(String name; int value) {... implementation in terms of set(String; String) ...}  public float getFloat(String name)  { ... implementation in terms of get(String) ... }  public void setFloat(String name; float value)  {... implementation in terms of set(String; String) ...}  //... other utility methods based on get(String) and set(String;String) ...}A concrete; default implementation will be provided as follows:public class ConfigurationImpl implements Writable extends ConfigurationBase {  private Properties properties;  // implement abstract methods from ConfigurationBase  public String get(String name) { ... implemented in terms of props ...}  public String set(String name; String value) { .. implemented in terms of props ... }  // Writable methods  public write(DataOutputStream out);  public readFields(DataInputStream in);  // permit chaining of configurations  public Configuration getDefaults();  public void setDefaults(Configuration defaults);}Only code which creates configurations should need to be updated; so this shouldn't be a huge change.,Closed,Won't Fix,,Doug Cutting,Doug Cutting,Tue; 7 Feb 2006 05:09:24 +0000,Thu; 23 Apr 2009 19:24:57 +0000,Thu; 15 Jan 2009 17:27:13 +0000,,0.7.2,,,,https://issues.apache.org/jira/browse/HADOOP-24
HADOOP-25,Improvement,Minor,,a new map/reduce example and moving the examples from src/java to src/examples,The new example is the word count example from Google's paper. I moved the examples into a separate jar file to demonstrate how to run stand-alone application code.,Closed,Fixed,,Owen O'Malley,Owen O'Malley,Tue; 7 Feb 2006 08:15:24 +0000,Tue; 24 Jul 2012 19:08:08 +0000,Thu; 9 Feb 2006 04:23:26 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-25
HADOOP-26,Bug,Major,,DFS node choice doesn't take available space into account effectively,We used to have node-allocation be sensitive to available disk space.  It turned out thatthis was a little accident-prone and hard to debug on then-available machines; so I removed it.  DFS is mature enough now that this needs to come back and work properly.  A node with lessthan X bytes should never accept a new block for allocation.,Closed,Fixed,,Mike Cafarella,Mike Cafarella,Wed; 8 Feb 2006 03:05:14 +0000,Wed; 8 Jul 2009 16:41:48 +0000,Sun; 5 Mar 2006 10:03:58 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-26
HADOOP-27,Bug,Major,,MapRed tries to allocate tasks to nodes that have no available disk space,What it says above.  MapRed TaskTrackers should not offer task service if the local diskspace is too constrained.,Closed,Fixed,HADOOP-336,Unassigned,Mike Cafarella,Wed; 8 Feb 2006 03:07:03 +0000,Wed; 8 Jul 2009 16:51:40 +0000,Wed; 28 Jun 2006 22:27:40 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-27
HADOOP-28,Bug,Major,,webapps broken,Changing the classes to private broke the webapps. The required public classes are:org.apache.hadoop.mapred.JobInProgressorg.apache.hadoop.mapred.JobProfileorg.apache.hadoop.mapred.JobStatusorg.apache.hadoop.mapred.TaskTrackerStatusTo fix; we need one of:  1. The classes need to be made public again  2. The functionality needs to be made available through the classes that are public  3. The webapps need to move into the mapred package.,Closed,Fixed,,Unassigned,Owen O'Malley,Thu; 9 Feb 2006 02:41:46 +0000,Wed; 8 Jul 2009 16:51:40 +0000,Thu; 9 Feb 2006 05:39:50 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-28
HADOOP-29,Improvement,Minor,,JobConf newInstance() method imposes a default constructor,The Nutch parse command fails; because the ParseSegment class has no default constructor.However; ParseSegment extends Configured; so it can be directly instanciated with a Configuration parameter.,Closed,Won't Fix,,Owen O'Malley,Jerome Charron,Thu; 9 Feb 2006 22:28:40 +0000,Wed; 8 Jul 2009 16:51:40 +0000,Thu; 15 Jan 2009 17:28:44 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-29
HADOOP-30,Improvement,Major,,DFS shell: support for ls -r and cat,patch attached,Closed,Fixed,,Unassigned,Michel Tourn,Fri; 10 Feb 2006 08:14:53 +0000,Thu; 3 Aug 2006 17:46:27 +0000,Sat; 11 Feb 2006 02:37:16 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-30
HADOOP-31,New Feature,Minor,,Stipulate main class in a job jar when using 'hadoop jar JARNAME',One use case I forsee is building one jar but using this one jar running multiple jobs: E.g. A single nutch job jar would now be used to do indexing job; later same jar is used to do dedup; etc. Currently; the recently added hadoop 'jar' option just takes the jar name then looks in the jar MANIFEST.MF for the Main-Class; failing if not present. This is grand but for the scenario above; it means I have to create a jar per job I want to run  each with a different MANIFEST.MF#Main-Class entry. Can we pass the Main-Class on the hadoop command-line as an (optional) argument to 'hadoop jar JAR_NAME'? (I can make a patch if wanted).,Closed,Won't Fix,,Unassigned,stack,Fri; 10 Feb 2006 09:16:53 +0000,Fri; 15 Dec 2006 23:02:08 +0000,Sat; 11 Feb 2006 01:31:30 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-31
HADOOP-32,Bug,Major,,Creating job with InputDir set to non-existant directory locks up jobtracker,"This; in the very least; affects anything using the default listFiles() from InputFormatBase. If no files are enumerated; an exception is thrown... but the JobTracker keeps attempting to run listFiles() for this job. Trying to stop the job with hadoop job -kill job_name just results in timeouts; and further started jobs also don't progress. This happens every single time with; say; ""wordcount""; and a non-existent input path.",Closed,Duplicate,NULL,Owen O'Malley,Bryan Pendleton,Fri; 10 Feb 2006 16:07:02 +0000,Wed; 8 Jul 2009 16:51:39 +0000,Thu; 27 Jul 2006 03:13:00 +0000,,,,,,https://issues.apache.org/jira/browse/HADOOP-32
HADOOP-33,Improvement,Minor,fs,DF enhancement: performance and win XP support,1. DF is called twice for each heartbeat; which happens each 3 seconds.There is a simple fix for that in the attached patch.2. cygwin is required to run df program in windows environment.There is a class org.apache.commons.io.FileSystemUtils; which can return disk free spacefor different OSs; but it does not have means to get disk capacity.In general in windows there is no efficient and uniform way to calculate disk capacityusing a shell command.The choices are 'chkdsk' and 'defrag -a'; but both of them are too slow to be calledevery 3 seconds.WinXP and 2003 server have a new tool called fsutil; which provides all necessary info.I implemented a call to fsutil in case df fails; and the OS is right.Other win versions should still run cygwin.I tested this fetaure for linux; winXP and cygwin.See attached patch.,Closed,Fixed,NUTCH-187,Konstantin Shvachko,Konstantin Shvachko,Sat; 11 Feb 2006 07:43:36 +0000,Wed; 8 Jul 2009 16:41:48 +0000,Thu; 30 Mar 2006 07:39:48 +0000,,0.1.0,,,,https://issues.apache.org/jira/browse/HADOOP-33
