Issue_id,Type,Priority,Component,Title,Description,Status,Resolution,Duplicated_issue,Assignee,Reporter,Created_time,Updated_time,Resolved_time,Fix_version,Affects_version,Labels,Blocked_issue,Related_issue,Link
MAPREDUCE-4947,Bug,Minor,,Random task failures during TeraSort job,During most of my terasort jobs; I see occasional; random map task failures during the reduce phase.  Usually there will be only 1-4 task failures during a job; with the job completing successfully.  On rare occasions; a tasktracker will be blacklisted.  Below are the usual error messages: ======================================== NFO mapred.JobClient: Task Id : attempt_201301151521_0002_m_005954_0; Status : FAILED  258) WARN mapred.JobClient: Error reading task outputhttp: tasklog?plaintext=trueattemptid=attempt_201301151521_0002_m_005954_0filter=stderr ========================================== Tasktracker nodes are considered for 8 map and 7 reduce slots each for a total of 32 map slots and 28 reduce slots for the 4 datanode cluster.  The problem never occurs; during teragen jobs and only occur after reduce copies start.  Cutting the number of slots in half helps to reduce the frequency; but the problem still occurs.   Actions taken without any success: ulimit increases for nproc and nofile to 32768 and then 65536 setting MALLOC_ARENA_MAX=4 in the hadoop-env.sh file per HADOOP-7154. heapsize increases and reductions reduction of map and reduce slots as stated above various modifications of mapreduce and hdfs properties  I've done quite a bit of testing with CDH3 on the same hardware and not encountered this problem; so I suspect there may be a bug fix or patch I'm missing.  Any suggestions for further isolating the problem or application of patches would be much appreciated.  Thanks in advance!,Open,Unresolved,,Unassigned,John Elliott,Fri; 18 Jan 2013 14:35:51 +0000,Fri; 18 Jan 2013 14:35:51 +0000,,,0.20.205.0;1.0.0;1.0.1,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4947
MAPREDUCE-4948,Bug,Critical,client,TestYARNRunner.testHistoryServerToken failed on trunk,The failed log:,Closed,Fixed,,Junping Du,Junping Du,Fri; 18 Jan 2013 09:22:49 +0000,Fri; 15 Feb 2013 13:09:52 +0000,Fri; 18 Jan 2013 19:31:38 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4948
MAPREDUCE-4949,Improvement,Minor,examples,Enable multiple pi jobs to run in parallel,Currently the hadoop pi example uses a hardcoded temporary directory to store its inputs and outputs.  This makes it so that only one pi job can run at a time; and that if it is cancelled; the temporary directory must be manually deleted.  I propose using a temporary directory based on a timestamp and random number to avoid these conflicts,Closed,Fixed,,Sandy Ryza,Sandy Ryza,Fri; 18 Jan 2013 22:29:38 +0000,Fri; 15 Feb 2013 13:10:03 +0000,Tue; 22 Jan 2013 16:29:12 +0000,,2.0.2-alpha,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4949
MAPREDUCE-4950,Bug,Critical,jobhistoryserver;mr-am,MR App Master fails to write the history due to AvroTypeException,nan,Open,Unresolved,,Unassigned,Devaraj K,Sun; 20 Jan 2013 11:58:26 +0000,Thu; 6 Jul 2017 19:13:31 +0000,,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4950
MAPREDUCE-4951,Sub-task,Major,applicationmaster;mr-am;mrv2,Container preemption interpreted as task failure,When YARN reports a completed container to the MR AM; it always interprets it as a failure.  This can lead to a job failing because too many of its tasks failed; when in fact they only failed because the scheduler preempted them.  MR needs to recognize the special exit code value of -100 and interpret it as a container being killed instead of a container failure.,Closed,Fixed,,Sandy Ryza,Sandy Ryza,Mon; 21 Jan 2013 03:00:28 +0000,Wed; 21 May 2014 21:30:11 +0000,Thu; 21 Feb 2013 12:05:01 +0000,,2.0.2-alpha,,,YARN-352;MAPREDUCE-4788,https://issues.apache.org/jira/browse/MAPREDUCE-4951
MAPREDUCE-4952,Bug,Major,scheduler,FSSchedulerNode is always instantiated with a 0 virtual core capacity,After YARN-2; FSSchedulerNode was not updated to initialize with the underlying RMNode's CPU capacity; and thus always has 0 virtual cores.,Resolved,Invalid,,Sandy Ryza,Sandy Ryza,Mon; 21 Jan 2013 03:04:21 +0000,Mon; 21 Jan 2013 17:41:34 +0000,Mon; 21 Jan 2013 03:14:22 +0000,,2.0.2-alpha,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4952
MAPREDUCE-4953,Bug,Major,pipes,HadoopPipes misuses fprintf,nan,Closed,Fixed,,Andy Isaacson,Andy Isaacson,Mon; 21 Jan 2013 21:50:54 +0000,Thu; 12 May 2016 18:22:32 +0000,Tue; 5 Feb 2013 04:54:50 +0000,,2.0.3-alpha;3.0.0-alpha1,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4953
MAPREDUCE-4954,Bug,Major,,ShuffleHandler logs excessively when channel closed prematurely by reducer,As initially reported in MAPREDUCE-4801; the shuffle protocol allows a reducer to hangup the connection to a nodemanager after receiving the shuffle header.  This can introduce a connection reset IOException or a ClosedChannelException on the nodemanager.  Logging these is not very interesting; and adds a lot of data to the NM log.  MAPREDUCE-4801 missed some places where these exceptions can occur; will post sample exceptions below for reference.,Resolved,Not A Problem,,Unassigned,Jason Lowe,Tue; 22 Jan 2013 16:16:02 +0000,Tue; 22 Jan 2013 16:22:37 +0000,Tue; 22 Jan 2013 16:22:37 +0000,,2.0.3-alpha;0.23.5,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4954
MAPREDUCE-4955,Bug,Major,mr-am,NM container diagnostics for excess resource usage can be lost if task fails while being killed ,When a nodemanager kills a container for being over resource budgets; it provides a diagnostics message for the container status explaining why it was killed.  However this message can be lost if the task fails during the shutdown from the SIGTERM (e.g.: lost DFS leases because filesystem closed) and notifies the AM via the task umbilical before the AM receives the NM's container status message via the RM heartbeat.  In that case the task attempt fails with the task's failure diagnostic; and the user is left wondering exactly why the task failed because the NM's diagnostics arrive too late; are not written to the history file; and are lost.  If the AM receives the container status via the RM heartbeat before the task fails during shutdown then the diagnostics are written properly to the history file; and the user can see why the task failed.,Open,Unresolved,,Unassigned,Jason Lowe,Tue; 22 Jan 2013 20:23:24 +0000,Thu; 31 Aug 2017 15:52:24 +0000,,,2.0.3-alpha;0.23.5,,,TEZ-3191;MAPREDUCE-6771,https://issues.apache.org/jira/browse/MAPREDUCE-4955
MAPREDUCE-4956,Improvement,Major,,The Additional JH Info Should Be Exposed,In MAPREDUCE-4838; the addition info has been added to JH. This info is useful to be exposed; at least via UI.,Patch Available,Unresolved,,Zhijie Shen,Zhijie Shen,Wed; 23 Jan 2013 21:43:18 +0000,Wed; 6 May 2015 03:31:38 +0000,,,,BB2015-05-TBR,,MAPREDUCE-4838,https://issues.apache.org/jira/browse/MAPREDUCE-4956
MAPREDUCE-4957,Bug,Minor,,"Throw FileNotFoundException when running in single node and ""mapreduce.framework.name"" is local","Run in single node and ""mapreduce.framework.name"" is local; and get following error:   io.FileNotFoundException(File does not exist:  hive-builtins-0.11.0-SNAPSHOT.jar)'",Patch Available,Unresolved,,Yi Liu,Yi Liu,Thu; 24 Jan 2013 02:18:54 +0000,Wed; 6 May 2015 03:33:07 +0000,,,,BB2015-05-TBR,,,https://issues.apache.org/jira/browse/MAPREDUCE-4957
MAPREDUCE-4958,Bug,Major,mrv1,close method of RawKeyValueIterator is not called after finish using.,I observed that the close method of the RawKeyValueIterator returned from MergeManager is not called.  Which will cause resource leaks for RawKeyValueIterator implementation which depends on the RawKeyValueIterator.close for doing cleanup when finished.  Some other places in MapTask also not follow the convension to call RawKeyValueIterator.close after use it.,Open,Unresolved,,Jerry Chen,Jerry Chen,Thu; 24 Jan 2013 05:52:14 +0000,Tue; 10 Mar 2015 04:30:51 +0000,,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4958
MAPREDUCE-4959,Bug,Major,tasktracker,bundling classpath into jar manifest on Windows does not expand environment variables or wildcards,To support long classpaths on Windows; the class path entries get bundled into a small temporary jar with a manifest that has a Class-Path attribute.  When a classpath is specified in a jar manifest like this; it does not expand environment variables (i.e. %HADOOP_COMMON_HOME%); and it does not expand wildcards (i.e. lib *.jar).,Open,Unresolved,,Unassigned,Chris Nauroth,Thu; 24 Jan 2013 18:58:27 +0000,Mon; 5 Aug 2013 21:09:08 +0000,,,1-win,,,HADOOP-8899;YARN-316,https://issues.apache.org/jira/browse/MAPREDUCE-4959
YARN-362,Bug,Minor,,Unexpected extra results when using webUI table search,"When using the search box on the web UI to search for a specific task number (e.g.: ""0831""); sometimes unexpected extra results are shown.  Using the web browser's built-in search-within-page does not show any hits; so these look like completely spurious results.  It looks like the raw timestamp value for time columns; which is not shown in the table; is also being searched with the search box.",Closed,Fixed,,Ravi Prakash,Jason Lowe,Thu; 24 Jan 2013 20:32:47 +0000,Tue; 27 Aug 2013 22:15:12 +0000,Fri; 8 Feb 2013 16:07:05 +0000,,2.0.3-alpha;0.23.5,,,,https://issues.apache.org/jira/browse/YARN-362
MAPREDUCE-4961,Bug,Major,,Map reduce running local should also go through ShuffleConsumerPlugin for enabling different MergeManager implementations,MAPREDUCE-4049 provide the ability for pluggable Shuffle and MAPREDUCE-4080 extends Shuffle to be able to provide different MergeManager implementations.   While using these pluggable features; I find that when a map reduce is running locally; a RawKeyValueIterator was returned directly from a static call of Merge.merge; which break the assumption that the Shuffle may provide different merge methods although there is no copy phase for this situation.  The use case is when I am implementating a hash-based MergeManager; we don't need sort in map side; while when running the map reduce locally; the hash-based MergeManager will have no chance to be used as it goes directly to Merger.merge. This makes the pluggable Shuffle and MergeManager incomplete.  So we need to move the code calling Merger.merge from Reduce Task to ShuffleConsumerPlugin implementation; so that the Suffle implementation can decide how to do the merge and return corresponding iterator.,Patch Available,Unresolved,,Jerry Chen,Jerry Chen,Fri; 25 Jan 2013 07:26:04 +0000,Wed; 6 May 2015 03:27:28 +0000,,,,BB2015-05-TBR,,,https://issues.apache.org/jira/browse/MAPREDUCE-4961
MAPREDUCE-4962,Bug,Major,jobtracker;mrv1,jobdetails.jsp uses display name instead of real name to get counters,jobdetails.jsp displays details for a job including its counters.  Counters may have different real names and display names; but the display names are used to look the counter values up; so counter values can incorrectly show up as 0.,Closed,Fixed,,Sandy Ryza,Sandy Ryza,Sat; 26 Jan 2013 01:21:43 +0000,Wed; 15 May 2013 05:16:04 +0000,Sat; 26 Jan 2013 20:34:05 +0000,,1.1.1,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4962
MAPREDUCE-4963,Bug,Major,mrv1,"StatisticsCollector improperly keeps track of ""Last Day"" and ""Last Hour"" statistics for new TaskTrackers","The StatisticsCollector keeps track of updates to the ""Total Tasks Last Day""; ""Succeed Tasks Last Day""; ""Total Tasks Last Hour""; and ""Succeeded Tasks Last Hour"" per Task Tracker which is displayed on the JobTracker web UI.  It uses buckets to manage when to shift task counts from ""Last Hour"" to ""Last Day"" and out of ""Last Day"".  After the JT has been running for a while; the connected TTs will have the max number of buckets and will keep shifting them at each update.  If a new TT connects (or an old on rejoins); it won't have the max number of buckets; but the code that drops the buckets uses the same counter for all sets of buckets.  This means that new TTs will prematurely drop their buckets and the stats will be incorrect.    example:  	Max buckets is 5 	TaskTracker A has these values in its buckets 4; 2; 0; 3; 10 (i.e. 19) 	A new TaskTracker; B; connects; it has nothing in its buckets: [ ] (i.e. 0) 	TaskTracker B runs 3 tasks and TaskTracker A runs 5 	An update occurs 	TaskTracker A has 2; 0; 3; 10; 5 (i.e. 20) 	TaskTracker B should have 3 but it will drop that bucket after adding it during the update and instead have [ ] again (i.e. 0) 	TaskTracker B will keep doing that forever and always show 0 in the web UI    We can fix this by not using the same counter for all sets of buckets",Closed,Fixed,MAPREDUCE-4227,Robert Kanter,Robert Kanter,Sat; 26 Jan 2013 03:18:59 +0000,Wed; 15 May 2013 05:15:58 +0000,Sat; 26 Jan 2013 04:30:21 +0000,,1.1.1,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4963
MAPREDUCE-4964,Bug,Major,mrv1,JobLocalizer#localizeJobFiles can potentially write job.xml to the wrong user's directory,In the following code; if jobs corresponding to different users (X and Y) are localized simultaneously; it is possible that jobconf can be written to the wrong user's directory. (X's job.xml can be written to Y's directory),Resolved,Duplicate,MAPREDUCE-4843,Karthik Kambatla,Karthik Kambatla,Sun; 27 Jan 2013 01:48:23 +0000,Mon; 3 Nov 2014 18:33:46 +0000,Mon; 4 Feb 2013 22:17:03 +0000,,1.1.1,,,MAPREDUCE-4843,https://issues.apache.org/jira/browse/MAPREDUCE-4964
MAPREDUCE-4965,Bug,Major,mrv2,In merge; no ordering defined for CompressAwarePath,MAPREDUCE-2264 replaced Paths used in the merge with CompressAwarePaths. In MergeManagerImpl; onDiskMapOutputs is maintained as a TreeSet of CompressAwarePaths; but CompressAwarePath does not implement Comparable; and no Comparator is passed; so there is no defined ordering.,Resolved,Duplicate,MAPREDUCE-2264,Sandy Ryza,Sandy Ryza,Mon; 28 Jan 2013 09:26:30 +0000,Mon; 28 Jan 2013 18:56:48 +0000,Mon; 28 Jan 2013 18:56:48 +0000,,2.0.3-alpha,,,MAPREDUCE-2264,https://issues.apache.org/jira/browse/MAPREDUCE-4965
MAPREDUCE-4966,Improvement,Minor,jobhistoryserver,Env variable for JobHistory JVM OPTS,There seems to be no option to set JVM OPTS for JobHistoryServer. One of the common setting is having Xmx value passed to it. As of now it can be done only via JVM_OPTS or HADOOP_CLIENT_OPTS. It would be good to have something specific for JobHistoryServer,Resolved,Invalid,,Unassigned,Lohit Vijayarenu,Mon; 28 Jan 2013 21:07:02 +0000,Wed; 30 Jan 2013 04:28:24 +0000,Tue; 29 Jan 2013 20:11:08 +0000,,2.0.2-alpha,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4966
MAPREDUCE-4967,Bug,Major,tasktracker;test,TestJvmReuse fails on assertion,TestJvmReuse on branch-1 consistently fails on an assertion.,Closed,Fixed,,Karthik Kambatla,Chris Nauroth,Wed; 30 Jan 2013 07:19:00 +0000,Mon; 3 Nov 2014 18:05:41 +0000,Wed; 6 Feb 2013 01:38:46 +0000,,1.1.2,,,MAPREDUCE-4979,https://issues.apache.org/jira/browse/MAPREDUCE-4967
MAPREDUCE-4968,Improvement,Major,,Separate MR user apis into a separate module,It will be useful to separate MR user apis into a separate module.,Open,Unresolved,,Arun C Murthy,Arun C Murthy,Wed; 30 Jan 2013 12:42:45 +0000,Wed; 30 Jan 2013 12:42:45 +0000,,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4968
MAPREDUCE-4969,Bug,Major,test,TestKeyValueTextInputFormat test fails with Open JDK 7,RawLocalFileSystem.delete fails on Windows even when the files are not expected to be in use. It does not reproduce with Sun JDK 6.,Closed,Fixed,,Arpit Agarwal,Arpit Agarwal,Wed; 2 Jan 2013 22:17:50 +0000,Thu; 12 May 2016 18:24:15 +0000,Thu; 31 Jan 2013 17:27:55 +0000,,1.2.0;1-win;trunk-win;3.0.0-alpha1,,,MAPREDUCE-4909,https://issues.apache.org/jira/browse/MAPREDUCE-4969
MAPREDUCE-4970,Bug,Major,,Child tasks (try to) create security audit log files,After HADOOP-8552; MR child tasks will attempt to create security audit log files with their user names.  On an insecure cluster; this has no effect; but on a secure cluster; log4j will try to create log files for tasks with names like SecurityAuth-joeuser.log.,Closed,Fixed,,Sandy Ryza,Sandy Ryza,Thu; 31 Jan 2013 22:49:17 +0000,Wed; 15 May 2013 05:16:10 +0000,Wed; 6 Feb 2013 01:48:38 +0000,,1.1.1,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4970
MAPREDUCE-4971,Improvement,Minor,,Minor extensibility enhancements ,Minor extensibility enhancements to Counters  FileOutputFormat.,Closed,Fixed,,Arun C Murthy,Arun C Murthy,Fri; 1 Feb 2013 15:32:40 +0000,Fri; 15 Feb 2013 13:09:55 +0000,Sat; 2 Feb 2013 00:49:41 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4971
MAPREDUCE-4972,Test,Major,,Coverage fixing for org.apache.hadoop.mapreduce.jobhistory ,Coverage fixing for package org.apache.hadoop.mapreduce.jobhistory,Closed,Fixed,,Aleksey Gorshkov,Aleksey Gorshkov,Mon; 26 Nov 2012 12:34:07 +0000,Thu; 12 May 2016 18:24:28 +0000,Wed; 20 Mar 2013 16:18:54 +0000,,0.23.7;2.0.4-alpha;3.0.0-alpha1,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4972
MAPREDUCE-4973,Bug,Major,mrv1,Backport history clean up configurations to branch-1,In trunk-based versions; we can configure the max-age of files after which they will be cleaned up. This JIRA is to backport those configurations to branch-1.,Resolved,Duplicate,MAPREDUCE-4643,Karthik Kambatla,Karthik Kambatla,Fri; 1 Feb 2013 23:21:10 +0000,Mon; 3 Nov 2014 18:33:23 +0000,Tue; 5 Feb 2013 02:05:10 +0000,,1.1.1,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4973
MAPREDUCE-4974,Improvement,Major,mrv1;mrv2;performance,Optimising the LineRecordReader initialize() method,I found there is a a scope of optimizing the code; over initialize() if we have compressionCodecs  codec instantiated only if its a compressed input. Mean while Gelesh George Omathil; added if we could avoid the null check of key  value. This would time save; since for every next key value generation; null check is done. The intention being to instantiate only once and avoid NPE as well. Hope both could be met if initialize key  value over  initialize() method. We both have worked on it.,Closed,Fixed,,Gelesh,Arun A K,Mon; 4 Feb 2013 12:25:53 +0000,Tue; 10 Mar 2015 04:30:31 +0000,Mon; 15 Apr 2013 21:37:10 +0000,,2.0.2-alpha,patch;performance,,,https://issues.apache.org/jira/browse/MAPREDUCE-4974
MAPREDUCE-4975,Bug,Major,,gridmix docs missing,The docs for hadoop streaming and gridmix weren't moved out of the mrv1 code so don't existing in the 0.23 or 2.x line.   ie the 1.X line are http: gridmix.html  We should also check for others that are missing.,Open,Unresolved,,Unassigned,Thomas Graves,Mon; 4 Feb 2013 14:55:22 +0000,Sat; 7 Jan 2017 01:59:57 +0000,,,0.23.6,,,MAPREDUCE-5637,https://issues.apache.org/jira/browse/MAPREDUCE-4975
MAPREDUCE-4976,Improvement,Minor,,Use the new StringUtils methods added by HADOOP-9252,HADOOP-9252 slightly changed the format of some StringUtils outputs.  Some methods were deprecated by HADOOP-9252.  The use of them should be replaced with the new methods.,Resolved,Not A Problem,,Tsz Wo Nicholas Sze,Tsz Wo Nicholas Sze,Mon; 4 Feb 2013 21:32:42 +0000,Wed; 26 Mar 2014 00:38:29 +0000,Wed; 26 Mar 2014 00:38:29 +0000,,,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4976
MAPREDUCE-4977,Improvement,Major,documentation,Documentation for pluggable shuffle and pluggable sort,Add documentation with basic information on pluggable shuffle and sort.,Closed,Fixed,,Alejandro Abdelnur,Alejandro Abdelnur,Tue; 5 Feb 2013 20:27:37 +0000,Fri; 15 Feb 2013 13:10:07 +0000,Wed; 6 Feb 2013 19:53:30 +0000,,2.0.3-alpha,,,MAPREDUCE-4049;MAPREDUCE-4807,https://issues.apache.org/jira/browse/MAPREDUCE-4977
MAPREDUCE-4978,Improvement,Major,,Add a updateJobWithSplit() method for new-api job,HADOOP-1230 adds a method updateJobWithSplit(); which only works for old-api job. It's better to add another method for new-api job.,Resolved,Won't Fix,,Liyin Liang,Liyin Liang,Wed; 6 Feb 2013 02:56:46 +0000,Mon; 18 May 2015 17:28:22 +0000,Mon; 18 May 2015 17:28:22 +0000,,1.1.2,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4978
MAPREDUCE-4979,Bug,Major,test,TestJvmReuse must be fixed or removed from branch-1,TestJvmReuse on branch-1 is currently ignored.  If the test is not marked ignored; then it fails.  It's unclear if the test failure indicates that we need to fix a bug or if the test is irrelevant and needs to be deleted.  This jira tracks either fixing the test or removing it.,Resolved,Won't Fix,,Unassigned,Chris Nauroth,Wed; 6 Feb 2013 04:11:51 +0000,Sat; 26 Nov 2016 01:59:41 +0000,Sat; 26 Nov 2016 01:59:41 +0000,,1.2.0,,,MAPREDUCE-3480;MAPREDUCE-4967,https://issues.apache.org/jira/browse/MAPREDUCE-4979
MAPREDUCE-4980,Test,Major,test,Parallel test execution of hadoop-mapreduce-client-core,The maven surefire plugin supports parallel testing feature. By using it; the tests can be run more faster.,Patch Available,Unresolved,,Andrey Klochkov,Tsuyoshi Ozawa,Wed; 6 Feb 2013 06:58:24 +0000,Fri; 15 Sep 2017 20:06:07 +0000,,,3.0.0-alpha1,,,MAPREDUCE-6674,https://issues.apache.org/jira/browse/MAPREDUCE-4980
MAPREDUCE-4981,Bug,Minor,,WordMean; WordMedian; WordStandardDeviation missing from ExamplesDriver,https: dir path output dir path  Just like they do for running the wordcount example.,Closed,Fixed,,Plamen Jeliazkov,Plamen Jeliazkov,Wed; 6 Feb 2013 19:05:46 +0000,Thu; 12 May 2016 18:22:47 +0000,Thu; 11 Apr 2013 20:34:24 +0000,,2.0.3-alpha;3.0.0-alpha1,,,MAPREDUCE-2669,https://issues.apache.org/jira/browse/MAPREDUCE-4981
MAPREDUCE-4982,Bug,Major,mr-am,AM hung with one pending map task,Saw a job that hung with one pending map task that never ran.  The task was in the SCHEDULED state with a single attempt that was in the UNASSIGNED state.  The AM looked like it was waiting for a container from the RM; but the RM was never granting it the one container it needed.  I suspect the AM botched the container request bookkeeping somehow.  More details to follow.,Resolved,Duplicate,MAPREDUCE-4893,Unassigned,Jason Lowe,Wed; 6 Feb 2013 19:26:04 +0000,Wed; 13 Feb 2013 02:00:33 +0000,Fri; 8 Feb 2013 23:11:32 +0000,,0.23.6,,,MAPREDUCE-5002,https://issues.apache.org/jira/browse/MAPREDUCE-4982
MAPREDUCE-4983,Bug,Major,test,multiple MapReduce tests fail on Windows due to platform-specific assumptions in test code,Multiple MapReduce tests have code that makes platform-specific assumptions which do not hold true on Windows.  This includes assumptions about file path manipulation; the path separator used between classpath elements; environment variable syntax; and order of files returned from a directory listing of the local file system.,Resolved,Fixed,,Chris Nauroth,Chris Nauroth,Wed; 6 Feb 2013 22:52:18 +0000,Thu; 7 Feb 2013 04:58:50 +0000,Thu; 7 Feb 2013 04:05:56 +0000,,trunk-win,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4983
MAPREDUCE-4984,Improvement,Major,applicationmaster;mr-am,AM leaves unwanted node/rack requests after container has been assigned,Consider the following situation: node1; node2; and node3 are all on rack1 task1 is submitted with resource requests on node1; node2; rack1; and * task2 is submitted with resource requests on node3; rack1; and *  The RM gives a container to the app on node1; on which the AM assigns task1.  While node1 is removed from the scheduler's bookkeeping; node2 is not; so its delay scheduling will try as hard to assign a container there is it would to node3.  The AM should cancel its request for node2 on its next heartbeat by sending a resource request with # containers = 0.,Resolved,Duplicate,MAPREDUCE-4671,Sandy Ryza,Sandy Ryza,Wed; 6 Feb 2013 23:03:26 +0000,Wed; 6 Feb 2013 23:59:43 +0000,Wed; 6 Feb 2013 23:59:43 +0000,,2.0.2-alpha,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4984
MAPREDUCE-4985,Bug,Trivial,,TestDFSIO supports compression but usages doesn't reflect,https: MAPREDUCE-2786 introduced the ability to use a compression codec during TestDFSIO. However; the -compression parameter was never introduced to the usages printout.  This is a trivial patch to reveal the parameter to end users.,Closed,Fixed,,Plamen Jeliazkov,Plamen Jeliazkov,Thu; 7 Feb 2013 00:04:15 +0000,Tue; 27 Aug 2013 22:22:03 +0000,Thu; 11 Apr 2013 23:51:20 +0000,,2.0.3-alpha,,,MAPREDUCE-2786,https://issues.apache.org/jira/browse/MAPREDUCE-4985
MAPREDUCE-4986,Bug,Major,contrib/fair-share;documentation,Document the locality effect of preemption timeouts in FairScheduler when mapred.fairscheduler.preemption is off,fair_scheduler.xml does not mention the delay scheduling algorithm. Furthermore; it does not explain that in getAllowedLocalityLevel the preemption timeouts are used to disable the locality delay scheduling for the starved pool when mapred.fairscheduler.preemption=false (default).,Open,Unresolved,,Unassigned,Gera Shegalov,Thu; 7 Feb 2013 00:27:38 +0000,Thu; 7 Feb 2013 00:30:18 +0000,,,1.1.1,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4986
MAPREDUCE-4987,Bug,Major,distributed-cache;nodemanager,TestMRJobs#testDistributedCache fails on Windows due to classpath problems and unexpected behavior of symlinks,On Windows; TestMRJobs#testDistributedCache fails on an assertion while checking the length of a symlink.  It expects to see the length of the target of the symlink; but Java 6 on Windows always reports that a symlink has length 0.,Closed,Fixed,,Chris Nauroth,Chris Nauroth,Thu; 7 Feb 2013 04:49:29 +0000,Thu; 12 May 2016 18:22:39 +0000,Fri; 19 Apr 2013 19:33:41 +0000,,3.0.0-alpha1,,,HADOOP-9061;YARN-593;HADOOP-9488;YARN-488,https://issues.apache.org/jira/browse/MAPREDUCE-4987
MAPREDUCE-4988,Bug,Minor,test,ClusterWithCapacityScheduler and related testcases needs to be ported to JUnit4.,TestJobTrackerRestartWithCS; TestCapacitySchedulerServlet; and TestCapacitySchedulerWithJobTracker testcases potentially could fail when they are build with ant 1.8.4. Solution: port above testcases and ClusterWithCapacityScheduler class from Junit3 to Junit4.,Open,Unresolved,,Unassigned,Amir Sanjar,Thu; 7 Feb 2013 18:31:04 +0000,Wed; 6 Mar 2013 09:50:52 +0000,,,1.1.1;1.1.2,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4988
MAPREDUCE-4989,Improvement,Major,jobhistoryserver;mr-am,JSONify DataTables input data for Attempts page,Use deferred rendering for the attempts page as was done in MAPREDUCE-4720. I'm sorry I didn't realize earlier that this table could be huge too. Thanks to Jason Lowe for pointing it out.,Closed,Fixed,MAPREDUCE-5024,Ravi Prakash,Ravi Prakash,Fri; 8 Feb 2013 00:01:08 +0000,Tue; 27 Aug 2013 22:22:11 +0000,Wed; 13 Feb 2013 01:22:47 +0000,,0.23.6,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4989
MAPREDUCE-4990,Improvement,Trivial,,Construct debug strings conditionally in ShuffleHandler.Shuffle#sendMapOutput(),In #sendMapOutput(); the debug statements are not wrapped in the customary #isDebugEnabled() condition. Given this piece of code is critical for performance; it would be nice to fix it.,Closed,Fixed,,Karthik Kambatla,Karthik Kambatla,Fri; 8 Feb 2013 06:28:05 +0000,Mon; 3 Nov 2014 18:33:47 +0000,Mon; 18 Mar 2013 18:46:56 +0000,,2.0.3-alpha;0.23.5,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4990
MAPREDUCE-4991,Test,Major,,coverage for gridmix,fix coverage for GridMix MAPREDUCE-4991-trunk.patch patch for thunk MAPREDUCE-4991-branch-2.patch for branch-2 and  MAPREDUCE-4991-branch-0.23.patch for branch-0.23  known fail -org.apache.hadoop.mapred.gridmix.TestGridmixSummary.testExecutionSummarizer. It is for next issue,Closed,Fixed,MAPREDUCE-4242,Aleksey Gorshkov,Aleksey Gorshkov,Fri; 8 Feb 2013 12:05:14 +0000,Thu; 12 May 2016 18:23:50 +0000,Wed; 3 Apr 2013 01:48:22 +0000,,2.0.3-alpha;0.23.7;3.0.0-alpha1,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4991
MAPREDUCE-4992,Bug,Critical,mr-am,AM hangs in RecoveryService when recovering tasks with speculative attempts,A job hung in the Recovery Service on an AM restart. There were four map tasks events that were not processed and that prevented the complete task count from reaching zero which exits the recovery service. All four tasks were speculative,Closed,Fixed,,Robert Parker,Robert Parker,Fri; 8 Feb 2013 14:36:21 +0000,Tue; 10 Mar 2015 04:30:47 +0000,Fri; 29 Mar 2013 15:40:13 +0000,,2.0.2-alpha;0.23.6,,,MAPREDUCE-5079;MAPREDUCE-5003,https://issues.apache.org/jira/browse/MAPREDUCE-4992
MAPREDUCE-4993,Bug,Major,mr-am,AM thinks it was killed when an error occurs setting up a task container launch context,If an IOException occurs while setting up a container launch context for a task then the AM exits with a KILLED status and no diagnostics.  The job should be marked as FAILED (or maybe ERROR) with a useful diagnostics message indicating the nature of the error.,Open,Unresolved,,Abhishek Kapoor,Jason Lowe,Fri; 8 Feb 2013 17:44:34 +0000,Thu; 7 Mar 2013 15:30:27 +0000,,,2.0.3-alpha;0.23.5,,,,https://issues.apache.org/jira/browse/MAPREDUCE-4993
