,Issue_id_1,Issue_id_2,Resolution,Title_1,Title_2,same_comp,same_prio,same_tw
552,HDFS-8328,HDFS-8497,Fixed,Follow-on to update decode for DataNode striped blocks reconstruction,ErasureCodingWorker fails to do decode work,1,1,1
553,HDFS-8339,HDFS-8383,Duplicate,Erasure Coding:  Badly treated when createBlockOutputStream failed in DataStreamer,Tolerate multiple failures in DFSStripedOutputStream,1,1,1
554,HDFS-8343,HDFS-8460,Cannot Reproduce,Erasure Coding: test failed in TestDFSStripedInputStream.testStatefulRead() when use ByteBuffer,Erasure Coding: stateful read result doesn't match data occasionally because of flawed test,0,1,1
555,HDFS-8356,HDFS-8802,Fixed,Document missing properties in hdfs-default.xml,dfs.checksum.type is not described in hdfs-default.xml,1,1,1
556,HDFS-8361,HDFS-9667,Fixed,Choose SSD over DISK in block placement,StorageType: SSD precede over DISK,1,1,1
557,HDFS-8362,HDFS-8369,Fixed,Java Compilation Error in TestHdfsConfigFields.java,TestHdfsConfigFields is placed in wrong dir; introducing compile error,1,1,1
558,HDFS-8371,HDFS-8400,Fixed,Fix test failure in TestHdfsConfigFields for spanreceiver properties,Fix failed TestHdfsConfigFields,0,1,1
559,HDFS-8372,HDFS-8379,Fixed,Erasure coding: compute storage type quotas for striped files; to be consistent with HDFS-8327,Fix issues like NPE in TestRecoverStripedFile,1,1,1
560,HDFS-8383,HDFS-9040,Duplicate,Tolerate multiple failures in DFSStripedOutputStream,Erasure coding: Refactor DFSStripedOutputStream (Move Namenode RPC Requests to Coordinator),1,1,1
561,HDFS-8438,HDFS-12923,Fixed,Erasure Coding: Allow concat striped files if they have the same ErasureCodingPolicy,DFS.concat should throw exception if files have different EC policies. ,0,0,1
562,HDFS-8449,HDFS-8529,Fixed,Add tasks count metrics to datanode for ECWorker,Add blocks count metrics to datanode for ECWorker,1,1,1
563,HDFS-8466,HDFS-8587,Fixed,Refactor BlockInfoContiguous and fix NPE in TestBlockInfo#testCopyConstructor(),Erasure Coding: fix the copy constructor of BlockInfoStriped and BlockInfoContiguous,1,1,1
564,HDFS-8488,HDFS-8489,Duplicate,Subclass BlockInfo to represent contiguous blocks,Subclass BlockInfo to represent contiguous blocks,1,1,1
565,HDFS-8494,HDFS-8882,Duplicate,Remove hard-coded chunk size in favor of ECZone,Erasure Coding: Use datablocks; parityblocks and cell size from ErasureCodingPolicy,1,1,1
566,HDFS-8502,HDFS-12387,Duplicate,Ozone: Storage container data pipeline,Ozone: Support Ratis as a first class replication mechanism,0,0,1
567,HDFS-8527,HDFS-8752,Fixed,OzoneHandler: Integration of REST interface and container data pipeline back-end,OzoneHandler : Add Volume Interface to Data Node HTTP Server,1,1,1
568,HDFS-8530,HDFS-8585,Duplicate,Restore ECZone info inside FSImageLoader,Erasure Coding: Remove dataBlockNum and parityBlockNum from StripedBlockProto ,1,1,1
569,HDFS-8533,HDFS-10213,Unresolved,"Mismatch in displaying the ""MissingBlock"" count in fsck and in other metric reports",there is a corrupt/missing block report; but fsck result is HEALTHY,0,0,1
570,HDFS-8558,HDFS-8882,Duplicate,Remove the use of hard-coded cell size value in balancer Dispatcher,Erasure Coding: Use datablocks; parityblocks and cell size from ErasureCodingPolicy,1,1,1
571,HDFS-8564,HDFS-8845,Duplicate,BlockPoolSlice.checkDirs() will trigger excessive IO while traversing all sub-directories under finalizedDir,DiskChecker should not traverse the entire tree,0,0,1
572,HDFS-8578,HDFS-8782,Fixed,On upgrade; Datanode should process all storage/data dirs in parallel,Upgrade to block ID-based DN storage layout delays DN registration,0,1,1
573,HDFS-8581,HDFS-10523,Fixed,ContentSummary on / skips further counts on yielding lock,hdfs dfs -du -s / may return incorrect summary,0,0,1
574,HDFS-8604,HDFS-8619,Duplicate,Erasure Coding: update invalidateBlock(..) logic for striped block,Erasure Coding: revisit replica counting for striped blocks,1,1,1
575,HDFS-8610,HDFS-11191,Unresolved,"if set several dirs which belongs to one disk in ""dfs.datanode.data.dir""; NN calculate capacity wrong",Datanode Capacity is misleading if the dfs.datanode.data.dir is configured with two directories from the same file system.,0,0,1
576,HDFS-8615,HDFS-9432,Fixed,Correct HTTP method in WebHDFS document,WebHDFS: Some GET operations are wrongly documented as PUT operations,1,0,1
577,HDFS-8617,HDFS-8845,Duplicate,Throttle DiskChecker#checkDirs() speed.,DiskChecker should not traverse the entire tree,0,1,1
578,HDFS-8628,HDFS-8743,Fixed,Update missing command option for fetchdt,Update document for hdfs fetchdt,1,1,1
579,HDFS-8633,HDFS-9578,Fixed,Fix setting of dfs.datanode.readahead.bytes in hdfs-default.xml to match DFSConfigKeys,Incorrect default value (typo) in hdfs-default.xml,0,1,1
580,HDFS-8636,HDFS-8851,Unresolved,Tolerate disk errors during block pool initialization,datanode fails to start due to a bad disk,1,1,1
581,HDFS-8669,HDFS-8732,Fixed,Erasure Coding: handle missing internal block locations in DFSStripedInputStream,Erasure Coding: Fail to read a file with corrupted blocks,1,1,1
582,HDFS-8672,HDFS-10999,Duplicate,Erasure Coding: Add EC-related Metrics to NN (seperate striped blocks count from UnderReplicatedBlocks count),Introduce separate stats for Replicated and Erasure Coded Blocks apart from the current Aggregated stats,0,0,1
583,HDFS-8718,HDFS-10453,Unresolved,Block replicating cannot work after upgrading to 2.7 ,ReplicationMonitor thread could stuck for long time due to the race between replication and delete of same file in a large cluster.,0,1,1
584,HDFS-8740,HDFS-9099,Fixed,Move DistributedFileSystem to hadoop-hdfs-client,Move DistributedFileSystem to hadoop-hdfs-client,0,1,1
585,HDFS-8768,HDFS-8779,Duplicate,Erasure Coding: block group ID displayed in WebUI is not consistent with fsck,WebUI fails to display block IDs that are larger than 2^53 - 1,0,0,1
586,HDFS-8770,HDFS-9313,Duplicate,ReplicationMonitor thread received Runtime exception: NullPointerException when BlockManager.chooseExcessReplicates,Possible NullPointerException in BlockManager if no excess replica can be chosen,0,0,1
587,HDFS-8770,HDFS-9314,Duplicate,ReplicationMonitor thread received Runtime exception: NullPointerException when BlockManager.chooseExcessReplicates,Improve BlockPlacementPolicyDefault's picking of excess replicas,0,0,1
588,HDFS-8785,HDFS-8812,Fixed,TestDistributedFileSystem is failing in trunk,TestDistributedFileSystem#testDFSClientPeerWriteTimeout fails,1,1,1
589,HDFS-8817,HDFS-11375,Duplicate,Make StorageType for Volumes in DataNode visible through JMX,Display the volume storage type in datanode UI,0,0,1
590,HDFS-8824,HDFS-9303,Fixed,Do not use small blocks for balancing the cluster,Balancer slowly with too many small file blocks,1,1,1
591,HDFS-8850,HDFS-9190,Fixed,VolumeScanner thread exits with exception if there is no block pool to be scanned but there are suspicious blocks,VolumeScanner throwing NPE while scanning suspect block.,1,0,1
592,HDFS-8855,HDFS-9370,Fixed,Webhdfs client leaks active NameNode connections,TestDataNodeUGIProvider fails intermittently due to non-deterministic cache expiry.,0,0,1
593,HDFS-8865,HDFS-11254,Fixed,Improve quota initialization performance,Standby NameNode may crash during failover if loading edits takes too long,0,0,1
594,HDFS-8872,HDFS-10495,Duplicate,Reporting of missing blocks is different in fsck and namenode ui/metasave,Block should be marked as missing if the all the replicas are on Decommissioned nodes.,0,1,1
595,HDFS-8873,HDFS-8989,Fixed,Allow the directoryScanner to be rate-limited,Allow rate-limiting the DirectoryScanner via time-slicing,1,1,1
596,HDFS-8909,HDFS-8918,Fixed,Erasure coding: update BlockInfoContiguousUC and BlockInfoStripedUC to use BlockUnderConstructionFeature,Convert BlockUnderConstructionFeature#replicas form list to array,1,1,1
597,HDFS-8923,HDFS-9750,Fixed,Add -source flag to balancer usage message,Document -source option for balancer,0,0,1
598,HDFS-8935,HDFS-11428,Duplicate,Erasure Coding: createErasureCodingZone api should accept the policyname as argument instead of ErasureCodingPolicy,Change setErasureCodingPolicy to take a required string EC policy name,0,1,1
599,HDFS-8937,HDFS-8987,Fixed,Erasure coding: do not throw exception when setting replication factor on EC files,Erasure coding: MapReduce job failed when I set the / folder to the EC zone ,0,1,1
600,HDFS-8949,HDFS-9541,Duplicate,hdfsOpenFile() in HDFS C API does not support block sizes larger than 2GB,Add hdfsStreamBuilder API to libhdfs to support defaultBlockSizes greater than 2 GB,0,1,1
601,HDFS-8950,HDFS-12004,Fixed,NameNode refresh doesn't remove DataNodes that are no longer in the allowed list,Namenode UI continues to list DNs that have been removed from include and exclude,0,0,1
602,HDFS-8970,HDFS-8979,Duplicate,Clean up checkstyle warnings in shortcircuit package,Clean up checkstyle warnings in hadoop-hdfs-client module,0,1,1
603,HDFS-8991,HDFS-10440,Duplicate,Provide information on BPOfferService in DN JMX,Improve DataNode web UI,0,1,1
604,HDFS-8992,HDFS-8993,Duplicate,Balancer throws NPE,Balancer throws NPE,1,1,1
605,HDFS-9018,HDFS-9168,Duplicate,Update the pom to add junit dependency and move TestXAttr to client project,Move client side unit test to hadoop-hdfs-client,1,1,1
606,HDFS-9023,HDFS-12726,Fixed,When NN is not able to identify DN for replication; reason behind it can be logged,BlockPlacementPolicyDefault's debugLoggingBuilder may not be logged,0,0,1
607,HDFS-9046,HDFS-9684,Unresolved,Any Error during BPOfferService run can leads to Missing DN.,DataNode stopped sending heartbeat after getting OutOfMemoryError form DataTransfer thread.,0,0,1
608,HDFS-9049,HDFS-9495,Unresolved,Make Datanode Netty reverse proxy port to be configurable,Data node opens random port for HTTPServer; not configurable,0,1,1
609,HDFS-9084,HDFS-10198,Fixed,Pagination; sorting and filtering of files/directories in the HDFS Web UI,File browser web UI should split to pages when files/dirs are too many,0,1,1
610,HDFS-9124,HDFS-9574,Duplicate,NullPointerException when underreplicated blocks are there,Reduce client failures during datanode restart,1,1,1
611,HDFS-9137,HDFS-9310,Fixed,DeadLock between DataNode#refreshVolumes and BPOfferService#registrationSucceeded ,TestDataNodeHotSwapVolumes fails occasionally,0,1,1
612,HDFS-9155,HDFS-9156,Fixed,OEV should treat .XML files as XML even when the file name extension is uppercase,[OEV] : The inputFile does not follow case insensitiveness incase of XML file,1,1,1
613,HDFS-9182,HDFS-9183,Fixed,Cleanup the findbugs and other issues after HDFS EC merged to trunk.,Cleanup the findbugs and other issues after HDFS EC merged to trunk.,0,1,1
614,HDFS-9202,HDFS-9301,Duplicate,Deprecation cases are not handled in hadoop-hdfs-client#DistributedFileSystem,HDFS clients can't construct HdfsConfiguration instances,0,0,1
615,HDFS-9215,HDFS-9216,Fixed,Suppress the RAT warnings in hdfs-native-client module,Fix RAT licensing issues,1,1,1
616,HDFS-9294,HDFS-9479,Fixed,DFSClient  deadlock when close file and failed to renew lease,DeadLock Happened Between DFSOutputStream and LeaseRenewer when Network unstable,1,1,1
617,HDFS-9294,HDFS-9324,Fixed,DFSClient  deadlock when close file and failed to renew lease,DFSClient got deadlock when close file and failed to renew lease,1,0,1
618,HDFS-9337,HDFS-9338,Fixed,Validate required params for WebHDFS requests,in webhdfs Null pointer exception will be thrown when xattrname is not given,1,1,1
619,HDFS-9367,HDFS-9369,Duplicate,Get libhdfs++ gmock tests running with CI,Use ctest to run tests for hadoop-hdfs-native-client,0,0,1
620,HDFS-9401,HDFS-9404,Fixed,Fix findbugs warnings in BlockRecoveryWorker,Findbugs issue reported in BlockRecoveryWorker$RecoveryTaskContiguous.recover(),0,1,1
621,HDFS-9406,HDFS-9697,Fixed,FSImage may get corrupted after deleting snapshot,NN fails to restart due to corrupt fsimage caused by snapshot handling,1,1,1
622,HDFS-9446,HDFS-9541,Duplicate,tSize of libhdfs in hadoop-2.7.1 is still int32_t,Add hdfsStreamBuilder API to libhdfs to support defaultBlockSizes greater than 2 GB,0,1,1
623,HDFS-9453,HDFS-10595,Duplicate,Fix protobuf runtime warnings,libhdfs++: Client Name Protobuf Error,1,1,1
624,HDFS-9458,HDFS-9512,Fixed,TestBackupNode always binds to port 50070; which can cause bind failures.,TestBackupNode flakes with port in use error on 50070,0,1,1
625,HDFS-9462,HDFS-11038,Duplicate,DiskBalancer: Add Scan Command,DiskBalancer: support running multiple commands in single test,1,1,1
626,HDFS-9510,HDFS-10959,Duplicate,FsVolume should add the operation of creating file's time metrics,Adding per disk IO statistics and metrics in DataNode.,0,1,1
627,HDFS-9544,HDFS-9545,Duplicate,DiskBalancer : Command utitlities,DiskBalancer : Add Plan Command,1,1,1
628,HDFS-9585,HDFS-9646,Fixed,Erasure Coding: Wrong limit setting of target ByteBuffer,ErasureCodingWorker may fail when recovering data blocks with length less than the first internal block,0,0,1
629,HDFS-9597,HDFS-9602,Fixed,BaseReplicationPolicyTest should update data node stats after adding a data node,TestReplicationPolicyConsiderLoad.testChooseTargetWithDecomNodes failed on trunk,0,0,1
630,HDFS-9599,HDFS-9950,Fixed,TestDecommissioningStatus.testDecommissionStatus occasionally fails,TestDecommissioningStatus fails intermittently in trunk,0,1,1
631,HDFS-9625,HDFS-10806,Fixed,set replication for empty file  failed when set storage policy,Mapreduce jobs fail when StoragePolicy is set,0,0,1
632,HDFS-9648,HDFS-9652,Fixed,TestStartup.testImageChecksum is broken by HDFS-9569's message change,TestStartup.testImageChecksum is broken by HDFS-9569,1,0,1
633,HDFS-9661,HDFS-9783,Fixed,Deadlock in DN.FsDatasetImpl between moveBlockAcrossStorage and createRbw,DataNode deadlocks after running hdfs mover,1,1,1
634,HDFS-9732,HDFS-10211,Fixed,Improve DelegationTokenIdentifier.toString() for better logging,Add more info to DelegationTokenIdentifier#toString for better supportability,1,1,1
635,HDFS-9899,HDFS-9900,Unresolved,The implication of auth-conf is not followed in optimized HDFS data transfer encryption,The implication of auth-conf is not followed in optimized HDFS data transfer encryption,1,1,1
636,HDFS-9901,HDFS-9910,Unresolved,Move disk IO out of the heartbeat thread,Datanode heartbeats can get blocked by disk in FsDatasetImpl#checkBlock(),1,1,1
637,HDFS-9935,HDFS-9936,Fixed,Remove LEASE_{SOFTLIMIT;HARDLIMIT}_PERIOD and unused import from HdfsServerConstants,Remove unused import in HdfsServerConstants,1,1,1
638,HDFS-9947,HDFS-9948,Fixed,Block#toString should not output information from derived classes,Block#toString should not output information from derived classes,1,1,1
639,HDFS-9952,HDFS-10872,Fixed,Expose FSNamesystem lock wait time as metrics,Add MutableRate metrics for FSNamesystemLock operations,1,1,1
640,HDFS-9958,HDFS-10788,Fixed,BlockManager#createLocatedBlocks can throw NPE for corruptBlocks on failed storages.,fsck NullPointerException when it encounters corrupt replicas,0,1,1
641,HDFS-10169,HDFS-10722,Duplicate,TestEditLog.testBatchedSyncWithClosedLogs with useAsyncEditLog sometimes fails,Fix race condition in TestEditLog#testBatchedSyncWithClosedLogs,0,1,1
642,HDFS-10287,HDFS-10661,Fixed,MiniDFSCluster should implement AutoCloseable,Make MiniDFSCluster AutoCloseable,1,0,1
643,HDFS-10308,HDFS-10315,Fixed,TestRetryCacheWithHA#testRetryCacheOnStandbyNN failing,Fix TestRetryCacheWithHA and TestNamenodeRetryCache failures,1,1,1
644,HDFS-10353,HDFS-10546,Fixed,Fix hadoop-hdfs-native-client compilation on Windows,hadoop-hdfs-native-client fails distro build when trying to copy libhdfs binaries.,1,1,1
645,HDFS-10386,HDFS-10387,Duplicate,DataTransferProtocol#writeBlock missing some javadocs,DataTransferProtocol#writeBlock missing some javadocs,0,0,1
646,HDFS-10392,HDFS-10405,Duplicate,Test failures on trunk: TestEditLog and TestReconstructStripedBlocks,Test failure on trunk: TestEditLog,1,1,1
647,HDFS-10408,HDFS-10446,Duplicate,Add out-of-order tests for async DFS API,Add interleaving tests for async DFS API,0,1,1
648,HDFS-10415,HDFS-10418,Fixed,TestDistributedFileSystem#MyDistributedFileSystem attempts to set up statistics before initialize() is called,NPE in TestDistributedFileSystem.testDFSCloseOrdering,0,0,1
649,HDFS-10431,HDFS-10444,Fixed,Refactor and speedup TestAsyncDFSRename,Refactor tests by moving irrevelant parts out of TestAsyncDFSRename,0,0,1
650,HDFS-10431,HDFS-10445,Fixed,Refactor and speedup TestAsyncDFSRename,Add timeout tests for async DFS API,1,1,1
651,HDFS-10521,HDFS-10523,Duplicate,hdfs dfs -du -s / returns incorrect summary,hdfs dfs -du -s / may return incorrect summary,1,1,1
652,HDFS-10522,HDFS-10523,Duplicate,hdfs dfs -du -s / may return incorrect summary,hdfs dfs -du -s / may return incorrect summary,1,1,1
653,HDFS-10531,HDFS-11646,Duplicate,Add EC policy and storage policy related usage summarization function to dfs du command,Add -E option in 'ls' to list erasure coding policy of each file and directory if applicable,0,1,1
654,HDFS-10567,HDFS-10736,Fixed,Improve plan command help message,Format disk balance command's output info,0,1,1
655,HDFS-10574,HDFS-10575,Invalid,webhdfs fails with filenames including semicolons,webhdfs fails with filenames including semicolons,1,1,1
656,HDFS-10625,HDFS-10626,Fixed, VolumeScanner to report why a block is found bad,VolumeScanner prints incorrect IOException in reportBadBlocks operation,0,0,1
657,HDFS-10716,HDFS-10859,Fixed,In Balancer; the target task should be removed when its size < 0.,TestBalancer#testUnknownDatanodeSimple and testBalancerWithKeytabs are flaky in branch-2.7,0,1,1
658,HDFS-10786,HDFS-11072,Duplicate,Erasure Coding: Add removeErasureCodingPolicy API,Add ability to unset and change directory EC policy,0,1,1
659,HDFS-10825,HDFS-11402,Duplicate,Snapshot read can reveal future bytes if snapshotted while writing,HDFS Snapshots should capture point-in-time copies of OPEN files,1,1,1
660,HDFS-10846,HDFS-10847,Duplicate,Complete the document for FileDistribution processor in OfflineImageViewer,Complete the document for FileDistribution processor in OfflineImageViewer,1,1,1
661,HDFS-10860,HDFS-11176,Fixed,Switch HttpFS from Tomcat to Jetty,httpfs.sh run fails due to missing temp dir,1,0,1
662,HDFS-10860,HDFS-11202,Fixed,Switch HttpFS from Tomcat to Jetty,httpfs.sh will not run when temp dir does not exist,1,0,1
663,HDFS-10958,HDFS-11230,Fixed,Add instrumentation hooks around Datanode disk IO,Refactor DataNode file IO operations,1,1,1
664,HDFS-10972,HDFS-10973,Fixed,Add unit test for HDFS command 'dfsadmin -getDatanodeInfo',Add unit test for HDFS command 'dfsadmin -getDatanodeInfo',1,1,1
665,HDFS-11045,HDFS-11707,Unresolved,TestDirectoryScanner#testThrottling fails: Throttle is too permissive,TestDirectoryScanner#testThrottling fails on OSX,0,1,1
666,HDFS-11057,HDFS-11058,Duplicate,Implement 'df' for viewfs    ,Implement 'hadoop fs -df' command for ViewFileSystem   ,1,1,1
667,HDFS-11062,HDFS-11636,Fixed,Ozone:SCM: Remove null command,Ozone: TestContainerPlacement fails because of string mismatch in expected Message,1,1,1
668,HDFS-11353,HDFS-11372,Fixed,Improve the unit tests relevant to DataNode volume failure testing,Increase test timeouts that are too aggressive.,0,0,1
669,HDFS-11421,HDFS-11876,Fixed,Make WebHDFS' ACLs RegEx configurable,Make WebHDFS' ACLs RegEx configurable Testing,0,0,1
670,HDFS-11445,HDFS-11797,Fixed,FSCK shows overall health status as corrupt even one replica is corrupt,BlockManager#createLocatedBlocks() can throw ArrayIndexOutofBoundsException when corrupt replicas are inconsistent,1,1,1
671,HDFS-11445,HDFS-12630,Fixed,FSCK shows overall health status as corrupt even one replica is corrupt,Rolling restart can create inconsistency between blockMap and corrupt replicas map,1,0,1
672,HDFS-11445,HDFS-12676,Fixed,FSCK shows overall health status as corrupt even one replica is corrupt,when blocks has corrupted replicas   throws Exception,0,0,1
673,HDFS-11486,HDFS-11499,Fixed,Client close() should not fail fast if the last block is being decommissioned,Decommissioning stuck because of failing recovery,0,1,1
674,HDFS-11499,HDFS-11852,Fixed,Decommissioning stuck because of failing recovery,Under-repicated block never completes because of failure in commitBlockSynchronization(),0,1,1
675,HDFS-11514,HDFS-12334,Fixed,DFSTopologyNodeImpl#chooseRandom optimizations,[branch-2] Add storage type demand to into DFSNetworkTopology#chooseRandom,0,1,1
676,HDFS-11532,HDFS-11569,Duplicate,Ozone: SCM: Support listContainers API,Ozone: Implement listKey function for KeyManager,0,1,1
677,HDFS-11589,HDFS-12004,Duplicate,Unable to remove dead node after datanode decommission ,Namenode UI continues to list DNs that have been removed from include and exclude,1,0,1
678,HDFS-11613,HDFS-12017,Duplicate,Ozone: Cleanup findbugs issues,Ozone: Container: Move IPC port to 98xx range,1,0,1
679,HDFS-11720,HDFS-12217,Duplicate,LeaseManager#getINodeWithLeases() should support skipping leases of deleted files with snapshot feature,HDFS snapshots doesn't capture all open files when one of the open files is deleted,0,1,1
680,HDFS-11744,HDFS-12255,Duplicate,Ozone: Implement the trace ID generator,Block Storage: Cblock should generated unique trace ID for the ops,1,1,1
681,HDFS-11751,HDFS-12834,Fixed,DFSZKFailoverController daemon exits with wrong status code,DFSZKFailoverController on error exits with 0 error code,0,1,1
682,HDFS-11751,HDFS-12834,Fixed,DFSZKFailoverController daemon exits with wrong status code,DFSZKFailoverController on error exits with 0 error code,0,1,1
683,HDFS-11772,HDFS-12231,Duplicate,Ozone: KSM: set creationTime for volume/bucket/key,Ozone: KSM: Add creation time field in volume info,1,1,1
684,HDFS-11813,HDFS-11882,Duplicate,TestDFSStripedOutputStreamWithFailure070 failed randomly,Precisely calculate acked length of striped block groups in updatePipeline,0,0,1
685,HDFS-11844,HDFS-12016,Duplicate,Ozone: Recover SCM state when SCM is restarted,Ozone: SCM: Container metadata are not loaded properly after datanode restart,1,1,1
686,HDFS-11854,HDFS-11855,Duplicate,Backport HDFS-9412 to branch-2.7: getBlocks occupies FSLock and takes too long to complete,Backport HDFS-9412 to branch-2.7: getBlocks occupies FSLock and takes too long to complete,1,1,1
687,HDFS-11886,HDFS-12144,Unresolved,Ozone : Optimize putKey operation to be async and consensus,Ozone: KSM: Cleanup of keys in KSM for failed clients,1,1,1
688,HDFS-11906,HDFS-11907,Duplicate,Add log for NameNode#monitorHealth,Add metric for time taken by NameNode resource check,1,0,1
689,HDFS-11935,HDFS-12229,Fixed,Ozone: TestStorageContainerManager#testRpcPermission fails when ipv6 address used,OzoneClientUtils#updateListenAddress should use server address to update listening addrees,0,1,1
690,HDFS-11998,HDFS-12368,Fixed,Enable DFSNetworkTopology as default,[branch-2] Enable DFSNetworkTopology as default,0,1,1
691,HDFS-12000,HDFS-12096,Fixed,Ozone: Container : Add key versioning support-1,Ozone: Bucket versioning design document,1,1,1
692,HDFS-12043,HDFS-12074,Fixed,Add counters for block re-replication,[branch-2] Add counters for block re-replication,1,1,1
693,HDFS-12216,HDFS-12244,Fixed,Ozone: TestKeys is failing consistently,Ozone: the static cache provided by ContainerCache does not work in Unit tests ,1,1,1
694,HDFS-12216,HDFS-12307,Fixed,Ozone: TestKeys is failing consistently,Ozone: TestKeys#testPutAndGetKeyWithDnRestart fails,1,1,1
695,HDFS-12252,HDFS-12387,Duplicate,Ozone: SCM: Container State Machine -1- Track container creation state in SCM,Ozone: Support Ratis as a first class replication mechanism,0,0,1
696,HDFS-12268,HDFS-12463,Fixed,Ozone: Add metrics for pending storage container requests,Ozone: Fix TestXceiverClientMetrics#testMetrics ,1,0,1
697,HDFS-12337,HDFS-12343,Fixed,"Ozone: Concurrent RocksDB open calls fail because of ""No locks available""",TestKeys#testPutAndGetKeyWithDnRestart failed,0,1,1
698,HDFS-12338,HDFS-12689,Unresolved,Ozone: SCM: clean up containers that timeout during creation,Ozone: SCM: Clean up of container in DELETING state,0,0,1
699,HDFS-12347,HDFS-12816,Fixed,TestBalancerRPCDelay#testBalancerRPCDelay fails very frequently,Fix TestBalancerRPCDelay#testBalancerRPCDelay,0,0,1
700,HDFS-12360,HDFS-12437,Duplicate,TestLeaseRecoveryStriped.testLeaseRecovery failure,Fix test setup in TestLeaseRecoveryStriped,0,1,1
701,HDFS-12367,HDFS-12382,Duplicate,Ozone: Too many open files error while running corona,Ozone: SCM: BlockManager creates a new container for each allocateBlock call,0,1,1
702,HDFS-12378,HDFS-12436,Fixed,TestClientProtocolForPipelineRecovery#testZeroByteBlockRecovery fails on trunk,TestClientProtocolForPipelineRecovery fails in trunk,0,1,1
703,HDFS-12415,HDFS-12440,Fixed,Ozone: TestXceiverClientManager and TestAllocateContainer occasionally fails,Ozone: TestAllocateContainer fails on jenkins,0,0,1
704,HDFS-12439,HDFS-12449,Duplicate,TestReconstructStripedFile.testNNSendsErasureCodingTasks fails occasionally ,TestReconstructStripedFile.testNNSendsErasureCodingTasks randomly cannot finish in 60s,1,1,1
705,HDFS-12482,HDFS-12483,Fixed,Provide a configuration to adjust the weight of EC recovery tasks to adjust the speed of recovery,Provide a configuration to adjust the weight of EC recovery tasks to adjust the speed of recovery,1,1,1
706,HDFS-12521,HDFS-12616,Fixed,Ozone: SCM should read all Container info into memory when booting up,Ozone: SCM: Open containers are not reused for block allocation after restart,1,1,1
707,HDFS-12528,HDFS-12821,Unresolved,Short-circuit reads unnecessarily disabled for a long time,Block invalid IOException causes the DFSClient domain socket being disabled,0,1,1
708,HDFS-12698,HDFS-12785,Fixed,Ozone: Use time units in the Ozone configuration values,Ozone: Add timeunit for ozone.scm.heartbeat.interval.seconds in ozone-default.xml,0,0,1
709,HDFS-12754,HDFS-12757,Fixed,Lease renewal can hit a deadlock ,DeadLock Happened Between DFSOutputStream and LeaseRenewer when LeaseRenewer#renew SocketTimeException,0,1,1
710,HDFS-12817,HDFS-12818,Duplicate,Support multiple storages in DataNodeCluster / SimulatedFSDataset,Support multiple storages in DataNodeCluster / SimulatedFSDataset,1,1,1
711,HDFS-12881,HDFS-12924,Fixed,Output streams closed with IOUtils suppressing write errors,Port HDFS-12881 to branch-2 (Output streams closed with IOUtils suppressing write errors),1,1,1
712,HDFS-12938,HDFS-12956,Fixed,TestErasureCodigCLI testAll failing consistently.,TestErasureCodingCLI failing because of mismatch in expected output.,0,1,1
713,HDFS-12968,HDFS-13013,Duplicate,Ozone : TestSCMCli and TestContainerStateManager tests are failing consistently while updating the container state info.,Fix closeContainer API with the right container state change,0,1,1
